Wall time,Step,Value,smoothed
1763710930.4512272,500,19.7360782623291,
1763711071.5727592,1000,10.9152193069458,
1763711208.1134615,1500,25.320466995239254,20.098949241638184
1763711348.0204196,2000,22.231033325195312,20.839445686340333
1763711489.6753829,2500,22.291948318481445,22.63230628967285
1763711628.6578102,3000,23.438560485839844,22.925452423095702
1763711771.1203458,3500,19.8795223236084,21.397540283203124
1763711909.4822044,4000,26.78619766235352,24.880317306518556
1763712049.892342,4500,14.591472625732422,26.149510192871094
1763712186.3976934,5000,39.705833435058594,26.607511520385742
1763712324.854045,5500,29.78452491760254,28.686741256713866
1763712465.8111484,6000,22.16952896118164,33.87116737365723
1763712601.1902645,6500,37.18234634399414,31.876248168945313
1763712735.669989,7000,40.51360321044922,31.460497283935545
1763712875.5752332,7500,29.731237411499023,34.784854125976565
1763713010.8728602,8000,27.70577049255371,31.92911033630371
1763713152.3278422,8500,38.79131317138672,29.443101501464845
1763713290.275453,9000,22.903627395629883,28.990485382080077
1763713425.9278517,9500,28.083559036254883,30.146329879760742
1763713564.0581732,10000,27.468156814575195,28.86902275085449
1763713703.0969253,10500,33.48499298095703,29.924357604980468
1763713839.916238,11000,32.40477752685547,32.50031700134277
1763713977.201892,11500,28.18030166625977,32.71719055175781
1763714113.228107,12000,40.963356018066406,33.074921417236325
1763714252.5495543,12500,28.55252456665039,34.46126022338867
1763714386.0052297,13000,35.27364730834961,39.17115707397461
1763714525.1021962,13500,39.33647155761719,38.422393035888675
1763714656.5979488,14000,51.72978591918945,40.0470832824707
1763714791.8294282,14500,37.21953582763672,40.26696853637695
1763714927.7378173,15000,36.67597579956055,39.330692291259766
1763715061.9634197,15500,36.37307357788086,37.83295593261719
1763715201.4129808,16000,34.65509033203125,37.8403564453125
1763715337.3072004,16500,44.24110412597656,39.6717643737793
1763715473.7765677,17000,37.25653839111328,38.23218269348145
1763715604.5469558,17500,45.83301544189453,39.32185935974121
1763715743.0479448,18000,29.1751651763916,41.26029319763184
1763715877.7187026,18500,40.10347366333008,40.78990211486816
1763716013.668051,19000,53.93327331542969,40.56811256408692
1763716148.3373892,19500,34.90458297729492,45.18615875244141
1763716284.3631632,20000,44.72406768798828,45.11207962036133
1763716418.4211829,20500,52.26539611816406,44.0339859008789
1763716555.9539242,21000,39.73307800292969,50.00085983276367
1763716692.028164,21500,48.54280471801758,49.84510192871094
1763716826.3934643,22000,64.73895263671875,48.8162841796875
1763716958.5421126,22500,43.94527816772461,48.24100112915039
1763717092.6323826,23000,47.12130737304688,49.61284637451172
1763717225.5735269,23500,36.85666275024414,43.91240921020508
1763717361.9268818,24000,55.40203094482422,42.85367889404297
1763717496.53688,24500,36.23676681518555,41.24639358520508
1763717636.3930328,25000,38.65162658691406,41.51701354980469
1763717767.7967849,25500,39.08488082885742,37.54974212646484
1763717906.4799116,26000,38.20976257324219,39.20423049926758
1763718042.4128394,26500,35.565673828125,40.15567321777344
1763718179.2934017,27000,44.50920867919922,43.95000991821289
1763718310.6656656,27500,43.40884017944336,45.43344421386719
1763718444.2572608,28000,58.05656433105469,46.17932357788086
1763718579.543244,28500,45.62693405151367,49.354730224609376
1763718716.3232777,29000,39.29507064819336,48.15973892211914
1763718848.555963,29500,60.3862419128418,46.311587524414065
1763718986.6669905,30000,37.43388366699219,46.65446853637695
1763719117.1992226,30500,48.8158073425293,46.099099731445314
1763719249.3857615,31000,47.341339111328125,43.46397171020509
1763719386.0764344,31500,36.51822662353516,44.88049774169922
1763719519.7132576,32000,47.21060180664063,44.60601196289063
1763719656.5094552,32500,44.51651382446289,41.74208145141602
1763719789.4956212,33000,47.44337844848633,44.724891662597656
1763719924.4198143,33500,33.02168655395508,44.00430526733398
1763720057.8267407,34000,51.43227767944336,40.602599716186525
1763720194.0378084,34500,43.607669830322266,37.12051658630371
1763720330.8369558,35000,27.507986068725582,38.761928176879884
1763720470.3034213,35500,30.032962799072266,40.983581924438475
1763720604.2993038,36000,41.22874450683594,44.01420860290527
1763720734.0670843,36500,62.54054641723633,50.2366439819336
1763720867.775288,37000,58.76080322265625,51.0654052734375
1763721004.940111,37500,58.62016296386719,52.222879791259764
1763721141.278377,38000,34.1767692565918,44.10307350158691
1763721279.5240178,38500,47.01611709594727,43.56535530090332
1763721418.4456773,39000,21.94151496887207,40.624501419067386
1763721555.7675767,39500,56.07221221923828,40.664683151245114
1763721686.9900992,40000,43.9158935546875,37.957108688354495
1763721826.9523287,40500,34.37767791748047,42.37925415039062
1763721961.471079,41000,33.47824478149414,40.073422241210935
1763722098.6565294,41500,44.052242279052734,39.585263061523435
1763722232.5907185,42000,44.54305267333984,43.57167053222656
1763722370.277141,42500,41.47509765625,45.566107177734374
1763722503.219573,43000,54.309715270996094,46.439292907714844
1763722638.3585722,43500,43.4504280090332,46.01858139038086
1763722773.536201,44000,48.41817092895508,44.68930358886719
1763722909.1622713,44500,42.43949508666992,46.686256408691406
1763723039.9635053,45000,34.82870864868164,45.71843566894531
1763723172.6574562,45500,64.29447937011719,40.6083641052246
1763723312.5088658,46000,38.611324310302734,35.873726272583006
1763723447.857525,46500,22.86781311035156,38.681047439575195
1763723589.506894,47000,18.766305923461918,33.166171646118165
1763723723.788802,47500,48.86531448364258,36.595434951782224
1763723861.4937658,48000,36.72010040283203,40.7563060760498
1763723990.5093503,48500,55.75764083862305,45.03974075317383
1763724132.7359612,49000,43.67216873168945,42.345559692382814
1763724263.9358428,49500,40.18347930908203,43.69735107421875
1763724403.4562285,50000,35.3944091796875,42.93492126464844
1763724539.4448378,50500,43.47905731201172,41.99537811279297
1763724675.6757574,51000,51.94549179077149,39.914311218261716
1763724808.2049751,51500,38.97445297241211,39.31834716796875
1763724949.5128374,52000,29.77814483642578,40.72163696289063
1763725083.9637876,52500,32.414588928222656,37.6670425415039
1763725219.2996802,53000,50.49550628662109,38.397542572021486
1763725355.558262,53500,36.67251968383789,39.592533874511716
1763725492.7768905,54000,42.626953125,41.86097030639648
1763725629.3220923,54500,35.75310134887695,40.11068572998047
1763725764.952633,55000,43.75677108764648,41.523231506347656
1763725900.0233395,55500,41.744083404541016,40.55181655883789
1763726034.082011,56000,43.73524856567383,44.84793319702148
1763726169.7641194,56500,37.76987838745117,42.535668182373044
1763726305.6742184,57000,57.23368453979492,43.42648620605469
1763726442.7405145,57500,32.1954460144043,41.19997100830078
1763726579.369163,58000,46.19817352294922,42.36934127807617
1763726710.8562188,58500,32.6026725769043,38.00764694213867
1763726846.8734407,59000,43.616729736328125,41.503639221191406
1763726985.1969051,59500,35.42521286010742,40.51240844726563
1763727119.873031,60000,49.67540740966797,44.30439376831055
1763727258.7519624,60500,41.24201965332031,46.714743041992186
1763727391.5793333,61000,51.562599182128906,48.28236694335938
1763727528.0568166,61500,55.66847610473633,48.69214859008789
1763727662.908987,62000,43.26333236694336,48.620113372802734
1763727799.144888,62500,51.72431564331055,45.11083221435547
1763727931.4798205,63000,40.88184356689453,42.91820755004883
1763728069.5171542,63500,34.01619338989258,46.04160690307617
1763728204.1725924,64000,44.705352783203125,48.3906982421875
1763728335.5708916,64500,58.88032913208008,50.96835098266602
1763728468.084357,65000,63.46977233886719,51.81847305297852
1763728605.016824,65500,53.77010726928711,53.85648422241211
1763728741.0090811,66000,38.26680374145508,51.86468276977539
1763728877.60757,66500,54.89540863037109,48.95866546630859
1763729009.246241,67000,48.92132186889648,48.219107055664054
1763729147.1418822,67500,48.9396858215332,48.9773826599121
1763729281.7358289,68000,50.07231521606445,45.63398132324219
1763729416.5550003,68500,42.05818176269531,47.40047607421875
1763729551.6673932,69000,38.17840194702149,47.24865188598633
1763729687.4826963,69500,57.7537956237793,46.78611450195312
1763729821.3208263,70000,48.18056488037109,44.07475662231445
1763729959.141922,70500,47.75962829589844,44.04704971313477
1763730091.9331074,71000,28.501392364501957,40.218490600585945
1763730228.4672284,71500,38.03986740112305,41.47851638793946
1763730362.697639,72000,38.61100006103516,39.82027740478516
1763730498.4330368,72500,54.48069381713867,43.475003814697274
1763730633.893552,73000,39.46843338012695,46.82200164794922
1763730769.9706202,73500,46.7750244140625,50.65201873779297
1763730898.9620936,74000,54.77485656738281,48.86737213134766
1763731034.270854,74500,57.76108551025391,49.28744964599609
1763731169.5978763,75000,45.55746078491211,47.90908355712891
1763731302.0126088,75500,41.56882095336914,45.486968231201175
1763731438.0661569,76000,39.88319396972656,43.426483917236325
1763731572.621506,76500,42.66427993774414,42.644860076904294
1763731709.3165417,77000,47.45866394042969,44.06931686401367
1763731844.491372,77500,41.64934158325195,41.67365188598633
1763731980.5233843,78000,48.691104888916016,41.430809783935544
1763732113.082624,78500,27.904869079589844,43.81644744873047
1763732249.6770313,79000,41.45006942749024,46.728857421875
1763732382.019293,79500,59.3868522644043,47.546199035644534
1763732517.783835,80000,56.21139144897461,49.01950378417969
1763732651.3104708,80500,52.77781295776367,48.50490798950195
1763732784.4970436,81000,35.271392822265625,47.81769714355469
1763732919.5573816,81500,38.87709045410156,47.3687385559082
1763733054.915243,82000,55.95079803466797,42.204219055175784
1763733187.124897,82500,53.96659851074219,40.878714370727536
1763733326.2027204,83000,26.95521545410156,41.17887992858887
1763733459.359117,83500,28.64386940002441,41.487923812866214
1763733597.6235497,84000,40.3779182434082,42.3995059967041
1763733729.800252,84500,57.49601745605469,46.453805160522464
1763733864.8650637,85000,58.52450942993164,49.444173431396486
1763733996.0570185,85500,47.22671127319336,47.06921272277832
1763734129.9076784,86000,43.59571075439453,45.08455543518066
1763734269.4296896,86500,28.503114700317383,41.33788566589355
1763734406.5570178,87000,47.572731018066406,42.41710166931152
1763734540.5171783,87500,39.791160583496094,41.498273086547854
1763734672.6832733,88000,52.6227912902832,42.889035034179685
1763734806.86657,88500,39.00156784057617,45.22088394165039
1763734947.7004075,89000,35.45692443847656,44.53444061279297
1763735082.144309,89500,59.23197555541992,43.41352081298828
